Item_ID,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Yrs_since_inception,Outlet_Size,Outlet_Location_Type,Outlet_Type,sales,Number_of_units_sold
10956,18,Low Fat,Household,170.5422,OUT045,14,Medium,Tier 2,Supermarket Type1,3103.9596,18
10957,7.825,Regular,Frozen Foods,158.8288,OUT035,12,Small,Tier 2,Supermarket Type1,1414.1592,9
10958,14.85,Low Fat,Household,254.2698,OUT010,18,Medium,Tier 3,Grocery Store,1775.6886,7
10959,20.5,Regular,Frozen Foods,83.7592,OUT013,29,High,Tier 3,Supermarket Type1,1403.5064,17
10960,10.395,Low Fat,Snack Foods,60.622,OUT045,14,Medium,Tier 2,Supermarket Type1,778.986,13
10961,13.3,Regular,Fruits and Vegetables,60.8536,OUT045,14,Medium,Tier 2,Supermarket Type1,918.804,15
10962,19.35,Regular,Snack Foods,114.8518,OUT045,14,Medium,Tier 2,Supermarket Type1,1707.777,15
10963,16.5,Regular,Fruits and Vegetables,102.1332,OUT049,17,Medium,Tier 1,Supermarket Type1,1743.0644,17
10964,5.63,Regular,Meat,102.8306,OUT013,29,High,Tier 3,Supermarket Type1,1986.0814,19
10965,12.35,Low Fat,Canned,58.9246,OUT018,7,Medium,Tier 3,Supermarket Type2,926.7936,16
10966,9.8,Low Fat,Health and Hygiene,116.4492,OUT045,14,Medium,Tier 2,Supermarket Type1,2780.3808,24
10967,5.305,Regular,Meat,181.9608,OUT018,7,Medium,Tier 3,Supermarket Type2,2388.8904,13
10968,18.5,Regular,Dairy,146.3102,OUT049,17,Medium,Tier 1,Supermarket Type1,3645.255,25
10969,10.695,Regular,Snack Foods,156.1972,OUT046,19,Small,Tier 1,Supermarket Type1,1869.5664,12
10970,6.525,Low Fat,Household,86.4882,OUT017,9,Medium,Tier 2,Supermarket Type1,1631.8758,19
10971,12.35,Regular,Meat,198.1426,OUT049,17,Medium,Tier 1,Supermarket Type1,3757.1094,19
10972,7.935,Low Fat,Household,261.091,OUT035,12,Small,Tier 2,Supermarket Type1,2366.919,9
10973,15.85,Regular,Meat,47.1744,OUT010,18,Medium,Tier 3,Grocery Store,90.5488,2
10974,5.615,Low Fat,Health and Hygiene,121.973,OUT046,19,Small,Tier 1,Supermarket Type1,2463.46,20
10975,10.5,Low Fat,Frozen Foods,90.783,OUT013,29,High,Tier 3,Supermarket Type1,1258.362,14
10976,8.85,Low Fat,Fruits and Vegetables,182.7292,OUT049,17,Medium,Tier 1,Supermarket Type1,4925.5884,27
10977,13.1,Regular,Fruits and Vegetables,180.3318,OUT046,19,Small,Tier 1,Supermarket Type1,2345.6134,13
10978,15.1,Low Fat,Household,140.2496,OUT035,12,Small,Tier 2,Supermarket Type1,2681.8424,19
10979,17.7,Regular,Starchy Foods,184.4924,OUT013,29,High,Tier 3,Supermarket Type1,3146.5708,17
10980,14.65,Low Fat,Fruits and Vegetables,49.7692,OUT045,14,Medium,Tier 2,Supermarket Type1,837.5764,17
10981,16.35,Low Fat,Meat,165.7842,OUT046,19,Small,Tier 1,Supermarket Type1,2652.5472,16
10982,19.85,Low Fat,Dairy,264.5884,OUT017,9,Medium,Tier 2,Supermarket Type1,5829.7448,22
10983,6.715,Regular,Baking Goods,43.5454,OUT045,14,Medium,Tier 2,Supermarket Type1,838.908,19
10984,20.85,Low Fat,Frozen Foods,192.5478,OUT046,19,Small,Tier 1,Supermarket Type1,2906.217,15
10985,17.1,Low Fat,Breads,85.3566,OUT013,29,High,Tier 3,Supermarket Type1,1775.6886,21
10986,17.85,Low Fat,Frozen Foods,147.805,OUT035,12,Small,Tier 2,Supermarket Type1,1947.465,13
10987,19.6,Low Fat,Health and Hygiene,45.077,OUT013,29,High,Tier 3,Supermarket Type1,605.878,13
10988,12.5,Low Fat,Household,41.7112,OUT046,19,Small,Tier 1,Supermarket Type1,383.5008,9
10989,15.85,Regular,Meat,45.6744,OUT045,14,Medium,Tier 2,Supermarket Type1,633.8416,14
10990,6.78,Regular,Fruits and Vegetables,227.4694,OUT046,19,Small,Tier 1,Supermarket Type1,3197.1716,14
10991,19.6,Regular,Frozen Foods,47.6376,OUT035,12,Small,Tier 2,Supermarket Type1,335.5632,7
10992,17.5,Low Fat,Soft Drinks,171.7738,OUT017,9,Medium,Tier 2,Supermarket Type1,2432.8332,14
10993,20.75,Low Fat,Snack Foods,160.9578,OUT045,14,Medium,Tier 2,Supermarket Type1,1444.1202,9
10994,9.3,Low Fat,Hard Drinks,189.1846,OUT010,18,Medium,Tier 3,Grocery Store,382.1692,2
10995,17.75,Low Fat,Health and Hygiene,242.4196,OUT035,12,Small,Tier 2,Supermarket Type1,5543.4508,23
10996,17,Low Fat,Fruits and Vegetables,171.5106,OUT049,17,Medium,Tier 1,Supermarket Type1,1539.9954,9
10997,4.555,Regular,Frozen Foods,110.1544,OUT013,29,High,Tier 3,Supermarket Type1,1230.3984,11
10998,10.1,Regular,Fruits and Vegetables,225.5088,OUT010,18,Medium,Tier 3,Grocery Store,1342.2528,6
10999,20.7,Regular,Frozen Foods,119.7466,OUT049,17,Medium,Tier 1,Supermarket Type1,2003.3922,17
11000,8.785,Low Fat,Soft Drinks,153.0656,OUT045,14,Medium,Tier 2,Supermarket Type1,4170.5712,27
11001,17.75,Low Fat,Health and Hygiene,239.3196,OUT010,18,Medium,Tier 3,Grocery Store,723.0588,3
11002,5.465,Regular,Baking Goods,129.2626,OUT045,14,Medium,Tier 2,Supermarket Type1,1311.626,10
11003,17.75,Low Fat,Dairy,249.575,OUT010,18,Medium,Tier 3,Grocery Store,499.35,2
11004,16.2,Regular,Frozen Foods,97.4726,OUT035,12,Small,Tier 2,Supermarket Type1,1174.4712,12
11005,20.35,Regular,Meat,79.2276,OUT035,12,Small,Tier 2,Supermarket Type1,649.8208,8
11006,8.185,Low Fat,Fruits and Vegetables,115.4808,OUT017,9,Medium,Tier 2,Supermarket Type1,820.2656,7
11007,20.5,Low Fat,Fruits and Vegetables,88.183,OUT018,7,Medium,Tier 3,Supermarket Type2,719.064,8
11008,8.42,Low Fat,Health and Hygiene,64.3168,OUT035,12,Small,Tier 2,Supermarket Type1,703.0848,11
11009,10,Low Fat,Frozen Foods,141.818,OUT017,9,Medium,Tier 2,Supermarket Type1,838.908,6
11010,7.5,Low Fat,Canned,122.4072,OUT018,7,Medium,Tier 3,Supermarket Type2,2572.6512,21
11011,10.6,Low Fat,Breads,43.8454,OUT045,14,Medium,Tier 2,Supermarket Type1,671.1264,15
11012,20.6,Regular,Snack Foods,177.2344,OUT010,18,Medium,Tier 3,Grocery Store,892.172,5
11013,16.2,Low Fat,Soft Drinks,153.9972,OUT018,7,Medium,Tier 3,Supermarket Type2,1246.3776,8
11014,20.25,Regular,Canned,183.5924,OUT017,9,Medium,Tier 2,Supermarket Type1,2406.2012,13
11015,12.15,Low Fat,Health and Hygiene,36.6506,OUT018,7,Medium,Tier 3,Supermarket Type2,493.3578,13
11016,8.21,Low Fat,Dairy,88.5198,OUT035,12,Small,Tier 2,Supermarket Type1,1133.8574,13
11017,6.63,Regular,Snack Foods,57.7588,OUT010,18,Medium,Tier 3,Grocery Store,57.2588,1
11018,6.935,Regular,Snack Foods,101.8332,OUT013,29,High,Tier 3,Supermarket Type1,2255.7304,22
11019,15,Regular,Canned,185.8266,OUT035,12,Small,Tier 2,Supermarket Type1,1844.266,10
11020,7.825,Low Fat,Household,255.4698,OUT046,19,Small,Tier 1,Supermarket Type1,5073.396,20
11021,10.695,Low Fat,Fruits and Vegetables,61.4536,OUT046,19,Small,Tier 1,Supermarket Type1,428.7752,7
11022,18.85,Low Fat,Hard Drinks,162.0578,OUT035,12,Small,Tier 2,Supermarket Type1,3209.156,20
11023,12.1,Regular,Soft Drinks,53.2614,OUT049,17,Medium,Tier 1,Supermarket Type1,386.8298,7
11024,8.945,Regular,Dairy,261.091,OUT045,14,Medium,Tier 2,Supermarket Type1,3418.883,13
11025,8.975,Regular,Canned,86.6224,OUT049,17,Medium,Tier 1,Supermarket Type1,1704.448,20
11026,20.2,Low Fat,Household,124.4046,OUT049,17,Medium,Tier 1,Supermarket Type1,1120.5414,9
11027,6.76,Regular,Fruits and Vegetables,80.696,OUT018,7,Medium,Tier 3,Supermarket Type2,559.272,7
11028,9,Low Fat,Household,168.1474,OUT045,14,Medium,Tier 2,Supermarket Type1,4211.185,25
11029,20.2,Low Fat,Household,123.1046,OUT045,14,Medium,Tier 2,Supermarket Type1,1120.5414,9
11030,19,Low Fat,Household,189.1872,OUT046,19,Small,Tier 1,Supermarket Type1,567.2616,3
11031,15.1,Regular,Frozen Foods,129.431,OUT013,29,High,Tier 3,Supermarket Type1,3505.437,27
11032,14.1,Low Fat,Canned,142.7496,OUT049,17,Medium,Tier 1,Supermarket Type1,3528.74,25
11033,20.2,Regular,Snack Foods,94.9752,OUT049,17,Medium,Tier 1,Supermarket Type1,1342.2528,14
11034,20.25,Low Fat,Health and Hygiene,108.8938,OUT045,14,Medium,Tier 2,Supermarket Type1,3644.5892,33
11035,14.85,Low Fat,Canned,187.7214,OUT010,18,Medium,Tier 3,Grocery Store,188.4214,1
11036,20.7,Low Fat,Household,149.7366,OUT010,18,Medium,Tier 3,Grocery Store,151.1366,1
11037,5.15,Regular,Meat,122.1388,OUT045,14,Medium,Tier 2,Supermarket Type1,2352.9372,19
11038,12.6,Regular,Fruits and Vegetables,124.3072,OUT013,29,High,Tier 3,Supermarket Type1,5022.7952,40
11039,10.1,Low Fat,Canned,114.915,OUT049,17,Medium,Tier 1,Supermarket Type1,2796.36,24
11040,15.25,Regular,Snack Foods,179.666,OUT017,9,Medium,Tier 2,Supermarket Type1,6471.576,36
11041,10.5,Regular,Snack Foods,167.1842,OUT045,14,Medium,Tier 2,Supermarket Type1,2984.1156,18
11042,14.65,Regular,Snack Foods,52.8666,OUT035,12,Small,Tier 2,Supermarket Type1,461.3994,9
11043,6.885,Regular,Canned,108.7228,OUT046,19,Small,Tier 1,Supermarket Type1,2542.0244,23
11044,7.285,Low Fat,Household,176.0054,OUT018,7,Medium,Tier 3,Supermarket Type2,2626.581,15
11045,11.1,Regular,Fruits and Vegetables,165.1526,OUT013,29,High,Tier 3,Supermarket Type1,1480.0734,9
11046,10.5,Low Fat,Frozen Foods,89.683,OUT046,19,Small,Tier 1,Supermarket Type1,988.713,11
11047,20.75,Low Fat,Soft Drinks,151.9024,OUT045,14,Medium,Tier 2,Supermarket Type1,2732.4432,18
11048,11.85,Regular,Fruits and Vegetables,164.6526,OUT013,29,High,Tier 3,Supermarket Type1,2137.8838,13
11049,14,Low Fat,Household,41.1454,OUT017,9,Medium,Tier 2,Supermarket Type1,503.3448,12
11050,20.2,Low Fat,Household,154.634,OUT013,29,High,Tier 3,Supermarket Type1,4287.752,28
11051,19,Low Fat,Household,127.0336,OUT049,17,Medium,Tier 1,Supermarket Type1,3962.8416,31
11052,16,Regular,Snack Foods,154.5972,OUT013,29,High,Tier 3,Supermarket Type1,1869.5664,12
11053,20.85,Low Fat,Baking Goods,181.666,OUT013,29,High,Tier 3,Supermarket Type1,1438.128,8
11054,19,Low Fat,Snack Foods,107.6622,OUT013,29,High,Tier 3,Supermarket Type1,1270.3464,12
11055,13,Regular,Snack Foods,64.3484,OUT035,12,Small,Tier 2,Supermarket Type1,2218.4456,34
11056,10,Low Fat,Frozen Foods,141.618,OUT010,18,Medium,Tier 3,Grocery Store,139.818,1
11057,17.5,Low Fat,Snack Foods,103.999,OUT035,12,Small,Tier 2,Supermarket Type1,1857.582,18
11058,19.5,Low Fat,Canned,180.2002,OUT017,9,Medium,Tier 2,Supermarket Type1,5193.9058,29
11059,16.1,Regular,Frozen Foods,124.2362,OUT010,18,Medium,Tier 3,Grocery Store,377.5086,3
11060,8.6,Low Fat,Household,91.2146,OUT035,12,Small,Tier 2,Supermarket Type1,2554.0088,28
11061,20.25,Low Fat,Dairy,220.1482,OUT046,19,Small,Tier 1,Supermarket Type1,3066.6748,14
11062,9.6,Low Fat,Baking Goods,105.028,OUT017,9,Medium,Tier 2,Supermarket Type1,2556.672,24
11063,11.1,Low Fat,Canned,83.0908,OUT049,17,Medium,Tier 1,Supermarket Type1,1593.9252,19
11064,13,Low Fat,Household,254.7014,OUT018,7,Medium,Tier 3,Supermarket Type2,5100.028,20
11065,20.7,Low Fat,Household,74.3354,OUT018,7,Medium,Tier 3,Supermarket Type2,1880.885,25
11066,5.78,Regular,Snack Foods,262.3568,OUT010,18,Medium,Tier 3,Grocery Store,790.9704,3
11067,5.325,Regular,Dairy,53.0298,OUT018,7,Medium,Tier 3,Supermarket Type2,377.5086,7
11068,7.5,Low Fat,Frozen Foods,238.1906,OUT013,29,High,Tier 3,Supermarket Type1,3327.6684,14
11069,11.6,Regular,Breakfast,166.6474,OUT049,17,Medium,Tier 1,Supermarket Type1,4211.185,25
11070,6.44,Low Fat,Breads,99.87,OUT045,14,Medium,Tier 2,Supermarket Type1,1498.05,15
11071,12.5,Low Fat,Breads,198.9742,OUT045,14,Medium,Tier 2,Supermarket Type1,995.371,5
11072,7.825,Low Fat,Household,253.5698,OUT018,7,Medium,Tier 3,Supermarket Type2,3805.047,15
11073,6.865,Low Fat,Snack Foods,212.3218,OUT010,18,Medium,Tier 3,Grocery Store,427.4436,2
11074,7.5,Low Fat,Frozen Foods,238.7906,OUT045,14,Medium,Tier 2,Supermarket Type1,4040.7402,17
11075,9.8,Low Fat,Soft Drinks,45.206,OUT046,19,Small,Tier 1,Supermarket Type1,1211.756,27
11076,19,Regular,Fruits and Vegetables,225.472,OUT046,19,Small,Tier 1,Supermarket Type1,3169.208,14
11077,8.27,Regular,Snack Foods,150.8708,OUT046,19,Small,Tier 1,Supermarket Type1,2407.5328,16
11078,17.85,Low Fat,Snack Foods,121.8072,OUT049,17,Medium,Tier 1,Supermarket Type1,2450.144,20
11079,11.8,Regular,Canned,116.4834,OUT035,12,Small,Tier 2,Supermarket Type1,1958.1178,17
11080,20.6,Regular,Fruits and Vegetables,187.1556,OUT018,7,Medium,Tier 3,Supermarket Type2,4693.89,25
11081,20.7,Low Fat,Household,73.9354,OUT046,19,Small,Tier 1,Supermarket Type1,677.1186,9
11082,15.25,Low Fat,Snack Foods,87.0198,OUT045,14,Medium,Tier 2,Supermarket Type1,2442.1544,28
11083,12.35,Regular,Baking Goods,76.2328,OUT046,19,Small,Tier 1,Supermarket Type1,1544.656,20
11084,12.5,Regular,Fruits and Vegetables,83.0592,OUT013,29,High,Tier 3,Supermarket Type1,743.0328,9
11085,15.2,Low Fat,Household,108.9912,OUT049,17,Medium,Tier 1,Supermarket Type1,1965.4416,18
11086,18.25,Low Fat,Snack Foods,122.6046,OUT049,17,Medium,Tier 1,Supermarket Type1,2988.1104,24
11087,6.71,Low Fat,Breads,218.9166,OUT013,29,High,Tier 3,Supermarket Type1,2394.8826,11
11088,12.35,Low Fat,Health and Hygiene,36.3216,OUT035,12,Small,Tier 2,Supermarket Type1,276.9728,8
11089,6.42,Low Fat,Dairy,178.7002,OUT013,29,High,Tier 3,Supermarket Type1,4477.505,25
11090,14.65,Low Fat,Household,161.3552,OUT049,17,Medium,Tier 1,Supermarket Type1,7148.0288,44
11091,13.65,Low Fat,Breads,229.4668,OUT049,17,Medium,Tier 1,Supermarket Type1,4837.7028,21
11092,20.2,Regular,Fruits and Vegetables,128.3678,OUT018,7,Medium,Tier 3,Supermarket Type2,1398.8458,11
11093,12.5,Low Fat,Household,172.2448,OUT017,9,Medium,Tier 2,Supermarket Type1,1874.8928,11
11094,5.48,Low Fat,Frozen Foods,82.225,OUT018,7,Medium,Tier 3,Supermarket Type2,2247.075,27
11095,12.1,Regular,Soft Drinks,56.2614,OUT045,14,Medium,Tier 2,Supermarket Type1,552.614,10
11096,16.7,Low Fat,Fruits and Vegetables,107.9912,OUT017,9,Medium,Tier 2,Supermarket Type1,1419.4856,13
11097,16.85,Regular,Snack Foods,45.9428,OUT045,14,Medium,Tier 2,Supermarket Type1,307.5996,7
11098,7.365,Low Fat,Fruits and Vegetables,227.072,OUT049,17,Medium,Tier 1,Supermarket Type1,4074.696,18
11099,9.195,Low Fat,Snack Foods,183.6634,OUT017,9,Medium,Tier 2,Supermarket Type1,2362.9242,13
11100,14.3,Low Fat,Dairy,122.373,OUT046,19,Small,Tier 1,Supermarket Type1,985.384,8
11101,5.32,Low Fat,Health and Hygiene,101.2674,OUT017,9,Medium,Tier 2,Supermarket Type1,2241.0828,22
11102,13.65,Regular,Snack Foods,80.2302,OUT010,18,Medium,Tier 3,Grocery Store,79.2302,1
11103,12.6,Regular,Fruits and Vegetables,248.6092,OUT046,19,Small,Tier 1,Supermarket Type1,3237.1196,13
11104,10.6,Regular,Breakfast,49.7008,OUT046,19,Small,Tier 1,Supermarket Type1,961.4152,19
11105,8.6,Regular,Canned,188.553,OUT013,29,High,Tier 3,Supermarket Type1,3795.06,20
11106,19.85,Low Fat,Fruits and Vegetables,224.0772,OUT046,19,Small,Tier 1,Supermarket Type1,1556.6404,7
11107,9.3,Low Fat,Hard Drinks,125.5388,OUT017,9,Medium,Tier 2,Supermarket Type1,2848.2924,23
11108,7.76,Low Fat,Snack Foods,99.67,OUT018,7,Medium,Tier 3,Supermarket Type2,1897.53,19
11109,10.895,Low Fat,Dairy,265.2568,OUT035,12,Small,Tier 2,Supermarket Type1,4218.5088,16
11110,10.8,Low Fat,Soft Drinks,238.1564,OUT018,7,Medium,Tier 3,Supermarket Type2,5243.8408,22
11111,9.195,Regular,Frozen Foods,52.8666,OUT049,17,Medium,Tier 1,Supermarket Type1,1384.1982,26
11112,19.6,Low Fat,Snack Foods,166.0526,OUT049,17,Medium,Tier 1,Supermarket Type1,3124.5994,19
11113,15.7,Low Fat,Baking Goods,253.3724,OUT017,9,Medium,Tier 2,Supermarket Type1,6795.1548,27
11114,18.85,Low Fat,Hard Drinks,127.4336,OUT045,14,Medium,Tier 2,Supermarket Type1,894.8352,7
11115,14.7,Low Fat,Hard Drinks,144.5128,OUT013,29,High,Tier 3,Supermarket Type1,3307.6944,23
11116,15,Low Fat,Starchy Foods,108.5938,OUT013,29,High,Tier 3,Supermarket Type1,1393.5194,13
11117,21.1,Regular,Fruits and Vegetables,65.0168,OUT046,19,Small,Tier 1,Supermarket Type1,639.168,10
11118,17,Low Fat,Frozen Foods,248.3434,OUT018,7,Medium,Tier 3,Supermarket Type2,6208.585,25
11119,16.7,Regular,Baking Goods,188.6214,OUT035,12,Small,Tier 2,Supermarket Type1,565.2642,3
11120,8.6,Low Fat,Household,92.5146,OUT046,19,Small,Tier 1,Supermarket Type1,2006.7212,22
11121,6.76,Regular,Fruits and Vegetables,79.296,OUT017,9,Medium,Tier 2,Supermarket Type1,1118.544,14
11122,8.77,Regular,Fruits and Vegetables,173.9422,OUT046,19,Small,Tier 1,Supermarket Type1,3103.9596,18
11123,5.845,Regular,Frozen Foods,213.2218,OUT035,12,Small,Tier 2,Supermarket Type1,7266.5412,34
11124,16.7,Regular,Fruits and Vegetables,181.9976,OUT045,14,Medium,Tier 2,Supermarket Type1,5432.928,30
11125,11.65,Low Fat,Hard Drinks,38.8164,OUT010,18,Medium,Tier 3,Grocery Store,77.2328,2
11126,14.3,Low Fat,Frozen Foods,78.3302,OUT049,17,Medium,Tier 1,Supermarket Type1,1267.6832,16
11127,8.355,Low Fat,Canned,148.0418,OUT046,19,Small,Tier 1,Supermarket Type1,1471.418,10
11128,13.15,Low Fat,Snack Foods,183.095,OUT046,19,Small,Tier 1,Supermarket Type1,1830.95,10
11129,19.25,Regular,Frozen Foods,82.5908,OUT045,14,Medium,Tier 2,Supermarket Type1,922.7988,11
11130,5.035,Regular,Breads,228.2036,OUT045,14,Medium,Tier 2,Supermarket Type1,2504.7396,11
11131,15.85,Regular,Snack Foods,41.048,OUT046,19,Small,Tier 1,Supermarket Type1,798.96,19
11132,15.35,Low Fat,Soft Drinks,197.3768,OUT013,29,High,Tier 3,Supermarket Type1,3350.3056,17
11133,12.5,Low Fat,Breads,197.2742,OUT049,17,Medium,Tier 1,Supermarket Type1,3782.4098,19
11134,18.35,Regular,Fruits and Vegetables,87.5882,OUT010,18,Medium,Tier 3,Grocery Store,171.7764,2
11135,20.5,Low Fat,Fruits and Vegetables,120.1756,OUT013,29,High,Tier 3,Supermarket Type1,2059.9852,17
11136,13.85,Low Fat,Soft Drinks,143.1154,OUT049,17,Medium,Tier 1,Supermarket Type1,2552.6772,18
11137,4.59,Low Fat,Soft Drinks,111.186,OUT045,14,Medium,Tier 2,Supermarket Type1,1245.046,11
11138,10,Low Fat,Health and Hygiene,147.1102,OUT013,29,High,Tier 3,Supermarket Type1,2916.204,20
11139,12.35,Low Fat,Fruits and Vegetables,113.6518,OUT018,7,Medium,Tier 3,Supermarket Type2,1593.9252,14
11140,20,Regular,Canned,107.4622,OUT013,29,High,Tier 3,Supermarket Type1,1587.933,15
11141,13.8,Regular,Snack Foods,232.6984,OUT018,7,Medium,Tier 3,Supermarket Type2,1390.1904,6
11142,9.5,Low Fat,Soft Drinks,33.39,OUT045,14,Medium,Tier 2,Supermarket Type1,732.38,22
11143,5.425,Regular,Baking Goods,88.3514,OUT046,19,Small,Tier 1,Supermarket Type1,2833.6448,32
11144,16.75,Low Fat,Snack Foods,187.9556,OUT049,17,Medium,Tier 1,Supermarket Type1,2440.8228,13
11145,19.2,Regular,Starchy Foods,223.8062,OUT045,14,Medium,Tier 2,Supermarket Type1,5642.655,25
11146,10.5,Low Fat,Household,171.3106,OUT046,19,Small,Tier 1,Supermarket Type1,3593.3226,21
11147,12.85,Regular,Fruits and Vegetables,252.0382,OUT018,7,Medium,Tier 3,Supermarket Type2,4037.4112,16
11148,6.36,Low Fat,Fruits and Vegetables,45.706,OUT045,14,Medium,Tier 2,Supermarket Type1,838.908,18
11149,14.5,Regular,Breads,263.2594,OUT013,29,High,Tier 3,Supermarket Type1,2878.2534,11
11150,7.02,Low Fat,Fruits and Vegetables,150.0734,OUT045,14,Medium,Tier 2,Supermarket Type1,4454.202,30
11151,7.42,Low Fat,Snack Foods,247.1092,OUT035,12,Small,Tier 2,Supermarket Type1,4233.1564,17
11152,17.25,Low Fat,Household,253.5724,OUT046,19,Small,Tier 1,Supermarket Type1,5033.448,20
11153,18.75,Low Fat,Snack Foods,190.6504,OUT045,14,Medium,Tier 2,Supermarket Type1,1342.2528,7
11154,20.25,Regular,Fruits and Vegetables,220.5772,OUT017,9,Medium,Tier 2,Supermarket Type1,2446.1492,11
11155,12.65,Regular,Frozen Foods,192.3846,OUT013,29,High,Tier 3,Supermarket Type1,1910.846,10
11156,12.5,Low Fat,Health and Hygiene,96.7384,OUT046,19,Small,Tier 1,Supermarket Type1,2167.8448,22
11157,12.8,Low Fat,Starchy Foods,261.4252,OUT010,18,Medium,Tier 3,Grocery Store,262.3252,1
11158,6.655,Low Fat,Fruits and Vegetables,212.4586,OUT017,9,Medium,Tier 2,Supermarket Type1,2743.7618,13
11159,10.3,Low Fat,Dairy,263.0226,OUT046,19,Small,Tier 1,Supermarket Type1,4229.1616,16
11160,14.6,Low Fat,Others,239.2538,OUT017,9,Medium,Tier 2,Supermarket Type1,3605.307,15
11161,9.195,Regular,Baking Goods,77.4644,OUT018,7,Medium,Tier 3,Supermarket Type2,1414.1592,18
11162,13.65,Low Fat,Snack Foods,185.2924,OUT035,12,Small,Tier 2,Supermarket Type1,3146.5708,17
11163,7.935,Low Fat,Dairy,51.235,OUT049,17,Medium,Tier 1,Supermarket Type1,848.895,17
11164,20.75,Low Fat,Snack Foods,104.1622,OUT013,29,High,Tier 3,Supermarket Type1,1693.7952,16
11165,15.1,Regular,Fruits and Vegetables,41.6796,OUT049,17,Medium,Tier 1,Supermarket Type1,784.3124,19
11166,10.1,Low Fat,Meat,76.367,OUT046,19,Small,Tier 1,Supermarket Type1,765.67,10
11167,16.75,Low Fat,Dairy,173.0106,OUT049,17,Medium,Tier 1,Supermarket Type1,3593.3226,21
11168,9.13,Low Fat,Household,152.8024,OUT046,19,Small,Tier 1,Supermarket Type1,1214.4192,8
11169,8.235,Low Fat,Health and Hygiene,182.195,OUT018,7,Medium,Tier 3,Supermarket Type2,2380.235,13
11170,16.85,Regular,Frozen Foods,194.1478,OUT013,29,High,Tier 3,Supermarket Type1,5812.434,30
11171,17.35,Low Fat,Others,79.4618,OUT035,12,Small,Tier 2,Supermarket Type1,1772.3596,22
11172,14.5,Low Fat,Health and Hygiene,159.9604,OUT017,9,Medium,Tier 2,Supermarket Type1,2218.4456,14
11173,14.5,Low Fat,Dairy,153.0998,OUT046,19,Small,Tier 1,Supermarket Type1,4921.5936,32
11174,9.395,Low Fat,Soft Drinks,227.872,OUT017,9,Medium,Tier 2,Supermarket Type1,1584.604,7
11175,7.905,Low Fat,Snack Foods,248.3408,OUT045,14,Medium,Tier 2,Supermarket Type1,751.0224,3
11176,8.5,Low Fat,Canned,52.5324,OUT046,19,Small,Tier 1,Supermarket Type1,1194.4452,23
11177,8.3,Regular,Dairy,87.7198,OUT035,12,Small,Tier 2,Supermarket Type1,1831.6158,21
11178,7.975,Low Fat,Baking Goods,84.525,OUT046,19,Small,Tier 1,Supermarket Type1,416.125,5
11179,13.5,Regular,Fruits and Vegetables,145.4102,OUT045,14,Medium,Tier 2,Supermarket Type1,3499.4448,24
11180,5.785,Regular,Snack Foods,181.366,OUT035,12,Small,Tier 2,Supermarket Type1,1977.426,11
11181,9.5,Low Fat,Soft Drinks,32.09,OUT017,9,Medium,Tier 2,Supermarket Type1,432.77,13
11182,16.75,Low Fat,Fruits and Vegetables,258.0988,OUT045,14,Medium,Tier 2,Supermarket Type1,8994.958,35
11183,17.6,Regular,Starchy Foods,46.006,OUT046,19,Small,Tier 1,Supermarket Type1,326.242,7
11184,18.2,Regular,Fruits and Vegetables,250.2092,OUT018,7,Medium,Tier 3,Supermarket Type2,2988.1104,12
11185,11.6,Low Fat,Soft Drinks,143.0154,OUT010,18,Medium,Tier 3,Grocery Store,283.6308,2
11186,6.865,Low Fat,Snack Foods,212.0218,OUT018,7,Medium,Tier 3,Supermarket Type2,2350.9398,11
11187,7.275,Low Fat,Snack Foods,145.976,OUT049,17,Medium,Tier 1,Supermarket Type1,3515.424,24
11188,18.2,Low Fat,Fruits and Vegetables,197.511,OUT046,19,Small,Tier 1,Supermarket Type1,392.822,2
